FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.13:80-175.45.176.1:11839,18,3274,181.89,274.70,6686.64,28,0.4896,4,16,4,2,0,0
149.171.126.16:80-175.45.176.1:53916,24,10616,442.33,621.85,24824.10,18,0.4276,4,22,4,2,0,0
149.171.126.7:6881-59.166.0.5:2513,1304,1140708,874.78,701.52,125853.23,6,9.0638,4,1302,4,468,0,0
149.171.126.4:16826-59.166.0.6:63048,158,79424,502.68,595.48,626184.58,0,0.1268,4,156,4,76,0,0
149.171.126.9:10202-59.166.0.0:61760,134,63272,472.18,584.37,1791190.13,0,0.0353,4,132,4,64,0,0
149.171.126.3:6881-59.166.0.5:39456,172,124368,723.07,697.43,1761087.51,0,0.0706,4,170,4,62,0,0
149.171.126.0:21-59.166.0.8:21771,106,8372,78.98,16.17,4427.89,18,1.8907,4,104,4,48,0,0
149.171.126.3:13839-59.166.0.1:37890,14,2376,169.71,245.89,17319.80,10,0.1372,4,12,4,2,0,0
149.171.126.7:80-59.166.0.1:21156,30,12228,407.60,542.71,12168.79,34,1.0049,4,28,4,10,0,0
149.171.126.3:25-59.166.0.7:20829,94,42274,449.72,618.91,85418.93,5,0.4949,4,92,4,36,0,0
149.171.126.9:53-59.166.0.5:36939,4,388,97.00,8.00,355637.03,0,0.0011,0,0,0,0,0,0
149.171.126.9:24519-59.166.0.7:57483,96,34964,364.21,525.42,527782.39,0,0.0662,4,94,4,44,0,0
149.171.126.8:5913-59.166.0.6:13684,8,984,123.00,38.61,550951.85,0,0.0018,0,0,0,0,0,0
149.171.126.13:25-175.45.176.3:55407,44,7590,172.50,310.34,3536.70,49,2.1461,4,42,4,12,0,0
149.171.126.4:6881-59.166.0.4:15510,34,3728,109.65,88.55,205297.65,0,0.0182,4,32,4,12,0,0
149.171.126.14:445-175.45.176.0:63114,18,1176,65.33,13.01,887.39,77,1.3252,4,16,4,0,0,0
149.171.126.4:40441-59.166.0.2:60806,134,63272,472.18,584.37,2267326.02,0,0.0279,4,132,4,64,0,0
149.171.126.14:520-175.45.176.2:59189,2,136,68.00,0.00,45333333.33,0,0.0000,0,0,0,0,0,0
149.171.126.9:53-59.166.0.8:26110,4,388,97.00,8.00,340052.59,0,0.0011,0,0,0,0,0,0
149.171.126.2:6881-59.166.0.0:49926,34,3728,109.65,88.55,282210.45,0,0.0132,4,32,4,12,0,0
149.171.126.3:48182-59.166.0.9:24867,20,9568,478.40,628.42,1937234.26,0,0.0049,4,18,4,4,0,0
149.171.126.2:62495-59.166.0.3:20787,82,25304,308.59,483.52,1830704.67,0,0.0138,4,80,4,38,0,0
149.171.126.1:111-59.166.0.0:25181,8,1016,127.00,31.00,223296.70,0,0.0046,0,0,0,0,0,0
149.171.126.6:5190-59.166.0.3:65052,88,32170,365.57,534.63,30655.47,12,1.0494,4,86,4,42,0,0
149.171.126.0:53-59.166.0.9:10896,4,356,89.00,8.00,340019.10,0,0.0010,0,0,0,0,0,0
149.171.126.2:5190-59.166.0.8:2157,36,3774,104.83,105.47,19171.96,5,0.1968,4,34,4,14,0,0
149.171.126.0:22-59.166.0.2:59124,222,25354,114.21,121.12,1301941.05,0,0.0195,4,220,4,110,0,0
149.171.126.0:6881-59.166.0.4:6902,34,3728,109.65,88.55,184618.43,0,0.0202,4,32,4,12,0,0
149.171.126.3:22-59.166.0.7:53923,202,34982,173.18,222.64,34368.79,5,1.0178,4,200,4,104,0,0
149.171.126.1:53-59.166.0.6:29554,4,388,97.00,8.00,381889.76,0,0.0010,0,0,0,0,0,0
149.171.126.8:8661-59.166.0.4:58526,8,984,123.00,38.61,568457.54,0,0.0017,0,0,0,0,0,0
149.171.126.6:16398-59.166.0.6:44773,20,9568,478.40,628.42,1107023.02,0,0.0086,4,18,4,4,0,0
149.171.126.4:6881-59.166.0.4:52344,34,3728,109.65,88.55,204733.92,0,0.0182,4,32,4,12,0,0
149.171.126.9:53-59.166.0.8:55309,4,388,97.00,8.00,364661.65,0,0.0011,0,0,0,0,0,0
149.171.126.6:53-59.166.0.9:22740,4,356,89.00,8.00,359595.96,0,0.0010,0,0,0,0,0,0
149.171.126.0:13880-59.166.0.2:18735,94,33480,356.17,526.47,1601454.13,0,0.0209,4,92,4,44,0,0
149.171.126.1:5190-59.166.0.3:1620,44,4780,108.64,94.77,32490.48,3,0.1471,4,42,4,18,0,0
149.171.126.14:520-175.45.176.2:48020,2,136,68.00,0.00,22666666.67,0,0.0000,0,0,0,0,0,0
149.171.126.8:111-59.166.0.5:49954,8,1016,127.00,31.00,207770.96,0,0.0049,0,0,0,0,0,0
149.171.126.4:5190-59.166.0.9:1416,92,32442,352.63,526.39,27721.38,12,1.1703,4,90,4,42,0,0
149.171.126.6:80-59.166.0.7:62450,18,2156,119.78,102.15,539000.00,0,0.0040,4,16,4,4,0,0
149.171.126.2:80-59.166.0.1:34016,30,12228,407.60,542.71,11099.55,37,1.1017,4,28,4,10,0,0
149.171.126.0:80-59.166.0.4:25633,18,2156,119.78,102.15,142620.89,0,0.0151,4,16,4,4,0,0
149.171.126.3:53-59.166.0.5:41308,4,388,97.00,8.00,389167.50,0,0.0010,0,0,0,0,0,0
149.171.126.2:80-59.166.0.5:16023,30,12228,407.60,542.71,12156.69,34,1.0059,4,28,4,10,0,0
149.171.126.15:179-175.45.176.2:14332,26,1832,70.46,14.61,1434.31,51,1.2773,4,24,4,0,0,0
149.171.126.3:25-59.166.0.6:1602,94,42184,448.77,617.52,28331.64,16,1.4889,4,92,4,36,0,0
149.171.126.5:61377-59.166.0.7:55855,8,984,123.00,38.61,598904.44,0,0.0016,0,0,0,0,0,0
149.171.126.0:80-59.166.0.2:20898,30,12228,407.60,542.71,12171.58,34,1.0046,4,28,4,10,0,0
149.171.126.1:6881-59.166.0.2:35703,34,3728,109.65,88.55,199326.31,0,0.0187,4,32,4,12,0,0
149.171.126.1:20549-59.166.0.5:60250,14,2394,171.00,249.04,51812.57,3,0.0462,4,12,4,2,0,0
149.171.126.6:53-59.166.0.0:33328,4,356,89.00,8.00,346303.50,0,0.0010,0,0,0,0,0,0
149.171.126.3:16691-59.166.0.5:15336,138,67214,487.06,597.95,1403010.00,0,0.0479,4,136,4,66,0,0
149.171.126.2:53-59.166.0.8:21259,4,388,97.00,8.00,373436.00,0,0.0010,0,0,0,0,0,0
149.171.126.4:53-59.166.0.1:29226,4,388,97.00,8.00,391129.03,0,0.0010,0,0,0,0,0,0
149.171.126.7:41227-59.166.0.7:37204,20,9568,478.40,628.42,42817.70,11,0.2235,4,18,4,4,0,0
149.171.126.15:179-175.45.176.2:16552,24,1714,71.42,14.79,2195.16,33,0.7808,4,22,4,0,0,0
149.171.126.8:25-59.166.0.3:36451,94,42146,448.36,616.96,1672792.22,0,0.0252,4,92,4,36,0,0
149.171.126.1:53393-59.166.0.4:46468,170,86138,506.69,596.56,1487857.12,0,0.0579,4,168,4,82,0,0
149.171.126.4:36239-59.166.0.4:35519,14,2422,173.00,253.94,906098.02,0,0.0027,4,12,4,2,0,0
149.171.126.6:80-59.166.0.0:44227,32,12364,386.38,531.87,10403.95,38,1.1884,4,30,4,10,0,0
149.171.126.10:80-175.45.176.3:15606,18,2162,120.11,117.01,3691.18,34,0.5857,4,16,4,2,0,0
149.171.126.4:48182-59.166.0.8:53399,20,9568,478.40,628.42,42803.91,11,0.2235,4,18,4,4,0,0
149.171.126.7:40003-59.166.0.5:35285,36,7048,195.78,189.50,1491955.97,0,0.0047,4,34,4,24,0,0
149.171.126.5:25-59.166.0.8:46028,94,42146,448.36,616.96,2077385.65,0,0.0203,4,92,4,36,0,0
149.171.126.3:44380-59.166.0.2:10386,96,33690,350.94,522.29,561612.32,0,0.0600,4,94,4,44,0,0
149.171.126.6:2009-59.166.0.0:58499,138,67062,485.96,597.51,504134.59,0,0.1330,4,136,4,66,0,0
149.171.126.0:53-59.166.0.3:53544,4,388,97.00,8.00,383778.44,0,0.0010,0,0,0,0,0,0
149.171.126.18:389-175.45.176.2:8515,20,5586,279.30,464.65,11092.93,26,0.5036,4,18,4,0,0,0
149.171.126.1:20165-59.166.0.3:23277,8,984,123.00,38.61,607782.58,0,0.0016,0,0,0,0,0,0
149.171.126.6:53-59.166.0.9:35939,4,388,97.00,8.00,362616.82,0,0.0011,0,0,0,0,0,0
149.171.126.2:53-59.166.0.2:20135,4,388,97.00,8.00,397540.98,0,0.0010,0,0,0,0,0,0
149.171.126.7:12909-59.166.0.2:62496,134,63272,472.18,584.37,1477006.40,0,0.0428,4,132,4,64,0,0
149.171.126.4:80-59.166.0.3:56714,18,2156,119.78,102.15,558115.45,0,0.0039,4,16,4,4,0,0
149.171.126.3:53-59.166.0.4:20647,4,388,97.00,8.00,380019.59,0,0.0010,0,0,0,0,0,0
149.171.126.6:111-59.166.0.8:15851,8,1000,125.00,33.00,51746.44,2,0.0193,0,0,0,0,0,0
149.171.126.17:80-175.45.176.2:16775,22,9246,420.27,572.78,13760.05,31,0.6719,4,20,4,2,0,0
149.171.126.5:53-59.166.0.8:16524,4,388,97.00,8.00,367424.24,0,0.0011,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.5:10023,34,3728,109.65,88.55,202366.74,0,0.0184,4,32,4,12,0,0
149.171.126.8:31826-59.166.0.7:33541,8,960,120.00,34.64,547632.63,0,0.0018,0,0,0,0,0,0
149.171.126.0:40351-59.166.0.4:35193,170,86138,506.69,596.56,1759893.76,0,0.0489,4,168,4,82,0,0
149.171.126.3:53-59.166.0.2:58384,4,356,89.00,8.00,341323.11,0,0.0010,0,0,0,0,0,0
149.171.126.6:22-59.166.0.1:64295,220,25218,114.63,121.59,1124849.46,0,0.0224,4,218,4,110,0,0
149.171.126.5:53740-59.166.0.7:8390,20,9568,478.40,628.42,22462.26,22,0.4260,4,18,4,4,0,0
149.171.126.8:35862-59.166.0.0:17411,134,63272,472.18,584.37,744753.23,0,0.0850,4,132,4,64,0,0
149.171.126.5:43392-59.166.0.1:39988,8,976,122.00,37.26,572098.48,0,0.0017,0,0,0,0,0,0
149.171.126.1:5190-59.166.0.7:12775,46,5268,114.52,96.71,928772.92,0,0.0057,4,44,4,20,0,0
149.171.126.16:514-175.45.176.2:13243,2,218,109.00,0.00,24222222.22,0,0.0000,0,0,0,0,0,0
149.171.126.9:24599-59.166.0.3:27743,170,86138,506.69,596.56,1487394.67,0,0.0579,4,168,4,82,0,0
149.171.126.9:61933-59.166.0.8:28866,8,976,122.00,37.26,544339.10,0,0.0018,0,0,0,0,0,0
149.171.126.15:1723-175.45.176.1:2898,18,3158,175.44,324.07,3720.88,49,0.8487,4,16,4,0,0,0
149.171.126.3:16398-59.166.0.4:44998,20,9568,478.40,628.42,42841.47,11,0.2233,4,18,4,4,0,0
149.171.126.1:53-59.166.0.5:11404,4,388,97.00,8.00,392712.55,0,0.0010,0,0,0,0,0,0
149.171.126.0:5190-59.166.0.4:65037,36,3774,104.83,105.47,870387.45,0,0.0043,4,34,4,14,0,0
149.171.126.3:62974-59.166.0.5:18202,94,33480,356.17,526.47,334856.93,1,0.1000,4,92,4,44,0,0
149.171.126.2:13026-59.166.0.7:34540,114,50120,439.65,576.77,1546436.29,0,0.0324,4,112,4,54,0,0
149.171.126.3:53-59.166.0.2:2652,4,356,89.00,8.00,358870.97,0,0.0010,0,0,0,0,0,0
149.171.126.6:13839-59.166.0.8:42727,14,2376,169.71,245.89,26127.98,6,0.0909,4,12,4,2,0,0
149.171.126.1:64396-59.166.0.3:18270,20,9568,478.40,628.42,1595198.40,0,0.0060,4,18,4,4,0,0
149.171.126.4:5190-59.166.0.1:15367,46,6968,151.48,227.81,1208044.38,0,0.0058,4,44,4,20,0,0
149.171.126.9:53-59.166.0.4:4177,4,388,97.00,8.00,369523.81,0,0.0010,0,0,0,0,0,0
149.171.126.9:45797-59.166.0.2:7302,170,86138,506.69,596.56,1798062.87,0,0.0479,4,168,4,82,0,0
149.171.126.2:5190-59.166.0.6:6463,36,3774,104.83,105.47,892198.58,0,0.0042,4,34,4,14,0,0
149.171.126.7:53-59.166.0.3:39367,4,356,89.00,8.00,320720.72,0,0.0011,0,0,0,0,0,0
149.171.126.8:53-59.166.0.8:65093,4,388,97.00,8.00,361940.30,0,0.0011,0,0,0,0,0,0
149.171.126.2:6069-59.166.0.4:7976,138,67062,485.96,597.51,332050.92,1,0.2020,4,136,4,66,0,0
149.171.126.2:20919-59.166.0.8:29866,20,9568,478.40,628.42,28442.58,17,0.3364,4,18,4,4,0,0
149.171.126.5:53-59.166.0.5:55956,4,388,97.00,8.00,393509.13,0,0.0010,0,0,0,0,0,0
149.171.126.5:80-59.166.0.1:44003,30,12228,407.60,542.71,12158.53,34,1.0057,4,28,4,10,0,0
149.171.126.6:53-59.166.0.4:7305,4,388,97.00,8.00,383020.73,0,0.0010,0,0,0,0,0,0
149.171.126.3:52464-59.166.0.4:2084,94,34828,370.51,529.18,2179065.26,0,0.0160,4,92,4,44,0,0
149.171.126.9:80-59.166.0.7:50510,30,12228,407.60,542.71,12170.52,34,1.0047,4,28,4,10,0,0
149.171.126.1:44144-59.166.0.9:10142,86,29706,345.42,515.31,532317.89,0,0.0558,4,84,4,40,0,0
149.171.126.0:22593-59.166.0.0:24604,82,25304,308.59,483.52,383736.98,0,0.0659,4,80,4,38,0,0
149.171.126.4:80-59.166.0.3:26793,32,12364,386.38,531.87,10370.51,38,1.1922,4,30,4,10,0,0
149.171.126.2:80-59.166.0.5:27864,30,12228,407.60,542.71,12169.72,34,1.0048,4,28,4,10,0,0
149.171.126.9:22-59.166.0.4:28216,120,15858,132.15,161.11,590702.53,0,0.0268,4,118,4,58,0,0
149.171.126.0:30553-59.166.0.9:53379,90,32764,364.04,528.41,285134.94,1,0.1149,4,88,4,42,0,0
149.171.126.6:22-59.166.0.1:62485,124,16130,130.08,158.90,35550.72,3,0.4537,4,122,4,58,0,0
149.171.126.8:15606-59.166.0.0:1687,90,32764,364.04,528.41,1944104.91,0,0.0169,4,88,4,42,0,0
149.171.126.5:53-59.166.0.6:35386,4,388,97.00,8.00,390735.15,0,0.0010,0,0,0,0,0,0
149.171.126.4:13839-59.166.0.9:2220,14,2376,169.71,245.89,770178.28,0,0.0031,4,12,4,2,0,0
149.171.126.10:631-175.45.176.1:7309,18,1878,104.33,122.96,2195.77,50,0.8553,4,16,4,2,0,0
149.171.126.5:53740-59.166.0.0:48420,20,9568,478.40,628.42,42805.63,11,0.2235,4,18,4,4,0,0
149.171.126.3:6881-59.166.0.8:47469,34,3728,109.65,88.55,249983.24,0,0.0149,4,32,4,12,0,0
149.171.126.0:80-59.166.0.1:21016,18,2156,119.78,102.15,534987.59,0,0.0040,4,16,4,4,0,0
149.171.126.3:5190-59.166.0.9:56596,102,24564,240.82,405.09,17864.91,13,1.3750,4,100,4,48,0,0
149.171.126.3:64698-59.166.0.0:19198,122,50272,412.07,550.73,1865795.72,0,0.0269,4,120,4,58,0,0
149.171.126.0:38554-59.166.0.5:12766,114,50120,439.65,576.77,557347.15,0,0.0899,4,112,4,54,0,0
149.171.126.8:53-59.166.0.3:8093,4,388,97.00,8.00,372718.54,0,0.0010,0,0,0,0,0,0
149.171.126.1:53-59.166.0.7:45480,4,388,97.00,8.00,364319.25,0,0.0011,0,0,0,0,0,0
149.171.126.7:53-59.166.0.8:33776,4,388,97.00,8.00,382266.01,0,0.0010,0,0,0,0,0,0
149.171.126.1:111-59.166.0.7:47564,8,1008,126.00,32.03,5566.14,25,0.1811,0,0,0,0,0,0
149.171.126.6:111-59.166.0.4:47942,8,1016,127.00,31.00,224828.50,0,0.0045,0,0,0,0,0,0
149.171.126.2:111-59.166.0.2:13609,8,1000,125.00,33.00,145708.87,0,0.0069,0,0,0,0,0,0
149.171.126.7:53559-59.166.0.5:3611,94,33480,356.17,526.47,2102222.78,0,0.0159,4,92,4,44,0,0
149.171.126.9:47645-59.166.0.2:46959,36,7024,195.11,186.97,1148838.73,0,0.0061,4,34,4,24,0,0
149.171.126.1:45338-59.166.0.9:9086,8,976,122.00,37.26,583034.65,0,0.0017,0,0,0,0,0,0
149.171.126.4:53-59.166.0.3:44230,4,360,90.00,8.00,340909.09,0,0.0011,0,0,0,0,0,0
149.171.126.15:21035-175.45.176.3:65263,2,722,361.00,0.00,180500000.00,0,0.0000,0,0,0,0,0,0
149.171.126.19:21-175.45.176.1:64532,44,3508,79.73,26.10,1212.09,67,2.8942,4,42,4,12,0,0
149.171.126.6:13374-59.166.0.9:21867,94,33480,356.17,526.47,2093415.87,0,0.0160,4,92,4,44,0,0
149.171.126.1:53-59.166.0.2:64892,4,388,97.00,8.00,374879.23,0,0.0010,0,0,0,0,0,0
149.171.126.3:53-59.166.0.4:49888,4,388,97.00,8.00,389167.50,0,0.0010,0,0,0,0,0,0
149.171.126.1:53-59.166.0.1:1485,4,360,90.00,8.00,337711.07,0,0.0011,0,0,0,0,0,0
149.171.126.2:53-59.166.0.2:48319,4,360,90.00,8.00,357142.86,0,0.0010,0,0,0,0,0,0
149.171.126.6:111-59.166.0.5:9953,8,1000,125.00,33.00,218197.69,0,0.0046,0,0,0,0,0,0
149.171.126.2:24913-59.166.0.5:26828,84,25440,302.86,479.14,527833.68,0,0.0482,4,82,4,38,0,0
149.171.126.7:53-59.166.0.2:24142,4,356,89.00,8.00,339694.66,0,0.0010,0,0,0,0,0,0
149.171.126.8:143-59.166.0.0:21904,248,26736,107.81,143.44,840490.41,0,0.0318,4,246,4,118,0,0
149.171.126.8:56959-59.166.0.5:5065,14,2398,171.29,249.74,869786.00,0,0.0028,4,12,4,2,0,0
149.171.126.3:22-59.166.0.7:59680,120,15858,132.15,161.11,1542007.00,0,0.0103,4,118,4,58,0,0
149.171.126.9:22-59.166.0.6:26609,220,25218,114.63,121.59,1340242.35,0,0.0188,4,218,4,110,0,0
149.171.126.6:53-59.166.0.3:5017,4,388,97.00,8.00,367076.63,0,0.0011,0,0,0,0,0,0
149.171.126.10:80-175.45.176.3:43184,20,2292,114.60,115.18,995.17,121,2.3031,4,18,4,2,0,0
149.171.126.1:25-59.166.0.0:12146,94,42184,448.77,617.52,295752.03,1,0.1426,4,92,4,36,0,0
149.171.126.1:53-59.166.0.0:24166,4,388,97.00,8.00,395918.37,0,0.0010,0,0,0,0,0,0
149.171.126.4:36659-59.166.0.4:63347,146,67812,464.47,579.43,2304414.31,0,0.0294,4,144,4,70,0,0
149.171.126.0:6881-59.166.0.2:38575,174,124504,715.54,696.91,1694462.21,0,0.0735,4,172,4,62,0,0
149.171.126.7:24269-59.166.0.4:61391,58,8192,141.24,133.55,11597.06,12,0.7064,4,56,4,24,0,0
149.171.126.4:53-59.166.0.1:48186,4,388,97.00,8.00,383778.44,0,0.0010,0,0,0,0,0,0
149.171.126.0:32528-59.166.0.3:19975,14,2436,174.00,256.39,882608.70,0,0.0028,4,12,4,2,0,0
149.171.126.8:80-59.166.0.0:27368,30,12228,407.60,542.71,12144.84,34,1.0068,4,28,4,10,0,0
149.171.126.2:17252-59.166.0.7:34686,76,20182,265.55,437.78,1347532.88,0,0.0150,4,74,4,34,0,0
149.171.126.0:57587-59.166.0.3:29129,52,7960,153.08,153.25,30146.95,5,0.2640,4,50,4,24,0,0
149.171.126.7:49502-59.166.0.8:5769,20,9568,478.40,628.42,43095.60,11,0.2220,4,18,4,4,0,0
149.171.126.17:17903-175.45.176.1:51776,4,244,61.00,1.00,25.91,3138,9.4155,4,0,0,0,0,0
149.171.126.2:143-59.166.0.7:61238,248,27004,108.89,145.85,25548.07,4,1.0570,4,246,4,118,0,0
149.171.126.7:42475-59.166.0.8:44134,38,7160,188.42,184.19,98121.17,1,0.0730,4,36,4,24,0,0
149.171.126.1:18570-59.166.0.7:19951,36,7288,202.44,215.11,1422603.94,0,0.0051,4,34,4,24,0,0
149.171.126.1:5190-59.166.0.5:42221,36,3774,104.83,105.47,39769.43,2,0.0949,4,34,4,14,0,0
149.171.126.3:22-59.166.0.8:40447,120,15858,132.15,161.11,53633.57,2,0.2957,4,118,4,58,0,0
149.171.126.9:22-59.166.0.7:7167,120,15858,132.15,161.11,1513601.22,0,0.0105,4,118,4,58,0,0
149.171.126.8:50688-59.166.0.4:7669,20,9568,478.40,628.42,2039215.69,0,0.0047,4,18,4,4,0,0
149.171.126.7:13466-59.166.0.1:15235,114,50120,439.65,576.77,1233358.76,0,0.0406,4,112,4,54,0,0
149.171.126.9:53-59.166.0.0:11346,4,388,97.00,8.00,346119.54,0,0.0011,0,0,0,0,0,0
149.171.126.0:53-59.166.0.4:21382,4,388,97.00,8.00,340052.59,0,0.0011,0,0,0,0,0,0
149.171.126.5:49043-59.166.0.7:42845,114,50120,439.65,576.77,2211534.22,0,0.0227,4,112,4,54,0,0
149.171.126.7:53-59.166.0.9:47388,4,356,89.00,8.00,340019.10,0,0.0010,0,0,0,0,0,0
149.171.126.2:80-59.166.0.5:12358,32,12364,386.38,531.87,11899.67,33,1.0390,4,30,4,10,0,0
149.171.126.9:22-59.166.0.6:35633,120,15858,132.15,161.11,1518383.76,0,0.0104,4,118,4,58,0,0
149.171.126.8:80-59.166.0.8:34381,32,12364,386.38,531.87,12225.53,32,1.0113,4,30,4,10,0,0
149.171.126.9:21-59.166.0.8:40033,106,8370,78.96,16.13,2618.08,30,3.1970,4,104,4,48,0,0
149.171.126.8:20571-59.166.0.6:60407,94,34828,370.51,529.18,542627.45,0,0.0642,4,92,4,44,0,0
149.171.126.17:41115-175.45.176.1:43078,2,122,61.00,1.00,122000000.00,0,0.0000,2,0,0,0,0,0
149.171.126.8:6881-59.166.0.8:18798,34,3728,109.65,88.55,149941.68,0,0.0249,4,32,4,12,0,0
149.171.126.0:9816-59.166.0.5:11985,86,29706,345.42,515.31,1247522.26,0,0.0238,4,84,4,40,0,0
149.171.126.2:4997-59.166.0.6:42778,94,34828,370.51,529.18,565481.41,0,0.0616,4,92,4,44,0,0
149.171.126.2:6881-59.166.0.1:10361,34,3728,109.65,88.55,198498.48,0,0.0188,4,32,4,12,0,0
149.171.126.8:53-59.166.0.1:7419,4,388,97.00,8.00,379647.75,0,0.0010,0,0,0,0,0,0
149.171.126.6:111-59.166.0.9:45670,8,1000,125.00,33.00,215563.70,0,0.0046,0,0,0,0,0,0
149.171.126.5:1588-59.166.0.4:8497,8,976,122.00,37.26,552348.61,0,0.0018,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.4:5249,34,3728,109.65,88.55,193040.60,0,0.0193,4,32,4,12,0,0
149.171.126.5:53-59.166.0.9:52693,4,356,89.00,8.00,328413.28,0,0.0011,0,0,0,0,0,0
149.171.126.9:63730-59.166.0.0:1538,170,86138,506.69,596.56,1320810.84,0,0.0652,4,168,4,82,0,0
149.171.126.9:40109-59.166.0.4:33882,94,33554,356.96,526.17,1538891.95,0,0.0218,4,92,4,44,0,0
149.171.126.6:53-59.166.0.4:29130,4,360,90.00,8.00,340264.65,0,0.0011,0,0,0,0,0,0
149.171.126.6:20919-59.166.0.5:11255,20,9568,478.40,628.42,27698.81,18,0.3454,4,18,4,4,0,0
149.171.126.3:53-59.166.0.6:1556,4,388,97.00,8.00,369876.07,0,0.0010,0,0,0,0,0,0
149.171.126.6:53-59.166.0.5:55788,4,388,97.00,8.00,374517.37,0,0.0010,0,0,0,0,0,0
149.171.126.13:25-175.45.176.3:64246,194,180550,930.67,693.47,25094.25,37,7.1949,4,192,4,16,0,0
149.171.126.3:25-59.166.0.4:61415,94,42184,448.77,617.52,61316.81,7,0.6880,4,92,4,36,0,0
149.171.126.3:111-59.166.0.4:2358,8,1008,126.00,32.03,2783.60,51,0.3621,0,0,0,0,0,0
149.171.126.2:6881-59.166.0.1:17922,34,3728,109.65,88.55,191917.63,0,0.0194,4,32,4,12,0,0
149.171.126.4:30561-59.166.0.7:54005,84,25440,302.86,479.14,544613.80,0,0.0467,4,82,4,38,0,0
149.171.126.2:26866-59.166.0.1:31033,22,9704,441.09,610.68,133999.83,3,0.0724,4,20,4,4,0,0
149.171.126.7:53-59.166.0.3:1723,4,388,97.00,8.00,371291.87,0,0.0010,0,0,0,0,0,0
149.171.126.8:40621-59.166.0.9:14952,146,67812,464.47,579.43,2194705.16,0,0.0309,4,144,4,70,0,0
149.171.126.3:80-59.166.0.7:31476,32,12364,386.38,531.87,11302.00,35,1.0940,4,30,4,10,0,0
149.171.126.1:6786-59.166.0.7:40585,20,9568,478.40,628.42,43064.76,11,0.2222,4,18,4,4,0,0
149.171.126.9:53-59.166.0.6:45691,4,388,97.00,8.00,362616.82,0,0.0011,0,0,0,0,0,0
149.171.126.5:26516-59.166.0.2:28036,94,33480,356.17,526.47,2230661.60,0,0.0150,4,92,4,44,0,0
149.171.126.0:53-59.166.0.5:60418,4,388,97.00,8.00,356290.17,0,0.0011,0,0,0,0,0,0
149.171.126.9:53-59.166.0.5:62862,4,388,97.00,8.00,318032.79,0,0.0012,0,0,0,0,0,0
149.171.126.2:5190-59.166.0.0:7764,36,3774,104.83,105.47,743352.37,0,0.0051,4,34,4,14,0,0
149.171.126.6:53-59.166.0.4:6397,4,360,90.00,8.00,330578.51,0,0.0011,0,0,0,0,0,0
149.171.126.6:20919-59.166.0.0:32746,20,9568,478.40,628.42,1758177.14,0,0.0054,4,18,4,4,0,0
149.171.126.7:21-59.166.0.0:31308,106,8372,78.98,16.17,9616.27,8,0.8706,4,104,4,48,0,0
149.171.126.1:64680-59.166.0.5:55726,74,20046,270.89,442.44,2014673.37,0,0.0100,4,72,4,34,0,0
149.171.126.4:53-59.166.0.5:23420,4,388,97.00,8.00,384920.63,0,0.0010,0,0,0,0,0,0
149.171.126.0:58096-59.166.0.3:30622,114,50120,439.65,576.77,1944670.78,0,0.0258,4,112,4,54,0,0
149.171.126.9:6881-59.166.0.7:51591,172,124368,723.07,697.43,1488207.35,0,0.0836,4,170,4,62,0,0
149.171.126.0:53-59.166.0.3:56589,4,388,97.00,8.00,360259.98,0,0.0011,0,0,0,0,0,0
149.171.126.3:56170-59.166.0.4:28537,86,29706,345.42,515.31,2148249.93,0,0.0138,4,84,4,40,0,0
149.171.126.1:80-59.166.0.8:6470,30,12228,407.60,542.71,12170.30,34,1.0047,4,28,4,10,0,0
149.171.126.2:53-59.166.0.0:24864,4,388,97.00,8.00,355963.30,0,0.0011,0,0,0,0,0,0
149.171.126.8:22746-59.166.0.9:24603,82,25304,308.59,483.52,138325.38,2,0.1829,4,80,4,38,0,0
149.171.126.0:53-59.166.0.0:29467,4,388,97.00,8.00,371291.87,0,0.0010,0,0,0,0,0,0
149.171.126.5:53-59.166.0.3:63836,4,356,89.00,8.00,332399.63,0,0.0011,0,0,0,0,0,0
149.171.126.0:26866-59.166.0.3:2906,22,9704,441.09,610.68,129154.19,3,0.0751,4,20,4,4,0,0
149.171.126.4:53-59.166.0.2:29035,4,388,97.00,8.00,407991.59,0,0.0010,0,0,0,0,0,0
149.171.126.9:27502-59.166.0.5:56431,58,8368,144.28,147.40,10833.64,13,0.7724,4,56,4,24,0,0
149.171.126.0:50688-59.166.0.6:5190,20,9568,478.40,628.42,39306.39,12,0.2434,4,18,4,4,0,0
149.171.126.8:60186-59.166.0.9:22131,122,50272,412.07,550.73,1797033.07,0,0.0280,4,120,4,58,0,0
149.171.126.5:6881-59.166.0.7:32723,34,3728,109.65,88.55,284710.55,0,0.0131,4,32,4,12,0,0
149.171.126.2:111-59.166.0.5:16260,8,1016,127.00,31.00,207813.46,0,0.0049,0,0,0,0,0,0
149.171.126.1:53-59.166.0.3:1249,4,356,89.00,8.00,355644.36,0,0.0010,0,0,0,0,0,0
149.171.126.1:17327-59.166.0.6:19305,94,34828,370.51,529.18,544502.29,0,0.0640,4,92,4,44,0,0
