FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.2:6881-59.166.0.2:31418,34,3728,109.65,88.55,5853.77,19,0.6369,4,32,4,12,0,0
149.171.126.8:53-59.166.0.6:8870,4,388,97.00,8.00,413646.06,0,0.0009,0,0,0,0,0,0
149.171.126.4:21-59.166.0.9:42133,106,8372,78.98,16.17,5286.23,15,1.5837,4,104,4,48,0,0
149.171.126.6:5190-59.166.0.9:55255,54,5530,102.41,93.43,859229.33,0,0.0064,4,52,4,22,0,0
149.171.126.5:6430-59.166.0.5:44291,78,22952,294.26,466.85,541269.69,0,0.0424,4,76,4,36,0,0
149.171.126.0:6881-59.166.0.9:42297,34,3728,109.65,88.55,11079.02,10,0.3365,4,32,4,12,0,0
149.171.126.5:11922-59.166.0.7:2996,20,9568,478.40,628.42,28436.92,17,0.3365,4,18,4,4,0,0
149.171.126.8:40416-59.166.0.3:37179,98,34556,352.61,516.46,2176070.53,0,0.0159,4,96,4,46,0,0
149.171.126.19:179-175.45.176.2:2083,18,1284,71.33,29.75,1797.70,42,0.7142,4,16,4,0,0,0
149.171.126.9:6881-59.166.0.3:39835,34,3728,109.65,88.55,207387.63,0,0.0180,4,32,4,12,0,0
149.171.126.18:179-175.45.176.1:34931,132,138633,1050.25,662.49,45803.26,23,3.0267,4,130,4,0,0,0
149.171.126.17:445-175.45.176.1:15431,26,14960,575.38,666.91,8652.72,69,1.7289,4,24,4,0,0,0
149.171.126.0:22-59.166.0.9:56658,56,10098,180.32,226.16,43026.06,4,0.2347,4,54,4,24,0,0
149.171.126.5:53-59.166.0.8:16861,4,356,89.00,8.00,350049.16,0,0.0010,0,0,0,0,0,0
149.171.126.1:30998-59.166.0.2:52395,146,69960,479.18,588.60,1631453.76,0,0.0429,4,144,4,70,0,0
149.171.126.3:35288-59.166.0.7:23651,8,968,121.00,35.93,541993.28,0,0.0018,0,0,0,0,0,0
149.171.126.17:8089-175.45.176.1:34494,6,354,59.00,3.00,575.14,123,0.6155,4,4,0,0,0,0
149.171.126.7:6881-59.166.0.5:3292,34,3728,109.65,88.55,199700.02,0,0.0187,4,32,4,12,0,0
149.171.126.7:56538-59.166.0.3:13362,14,2406,171.86,251.14,51944.13,3,0.0463,4,12,4,2,0,0
149.171.126.4:50128-59.166.0.0:29853,22,9704,441.09,610.68,199064.58,2,0.0487,4,20,4,4,0,0
149.171.126.7:111-59.166.0.3:40109,8,1016,127.00,31.00,216723.55,0,0.0047,0,0,0,0,0,0
149.171.126.8:21-59.166.0.7:36416,106,8372,78.98,16.17,3016.07,26,2.7758,4,104,4,48,0,0
149.171.126.2:80-59.166.0.0:40821,30,12228,407.60,542.71,10285.64,40,1.1888,4,28,4,10,0,0
149.171.126.4:6881-59.166.0.2:33236,34,3728,109.65,88.55,71881.69,1,0.0519,4,32,4,12,0,0
149.171.126.2:21-59.166.0.6:4235,106,8370,78.96,16.13,9896.20,8,0.8458,4,104,4,48,0,0
149.171.126.9:6881-59.166.0.5:13457,592,506408,855.42,702.15,297927.19,2,1.6998,4,590,4,212,0,0
149.171.126.3:53-59.166.0.0:23509,4,388,97.00,8.00,357603.69,0,0.0011,0,0,0,0,0,0
149.171.126.12:520-175.45.176.2:64809,2,110,55.00,7.00,13750000.00,0,0.0000,0,0,0,0,0,0
149.171.126.8:53-59.166.0.2:4541,4,388,97.00,8.00,367076.63,0,0.0011,0,0,0,0,0,0
149.171.126.4:50265-59.166.0.0:54190,138,65682,475.96,587.15,423170.59,1,0.1552,4,136,4,66,0,0
149.171.126.4:10293-59.166.0.7:41205,36,6776,188.22,161.24,1211514.39,0,0.0056,4,34,4,24,0,0
149.171.126.9:53-59.166.0.8:40534,4,360,90.00,8.00,386680.99,0,0.0009,0,0,0,0,0,0
10.40.198.10:53-10.40.85.10:37738,4,384,96.00,0.00,76.80,1666,4.9999,0,0,0,0,0,0
149.171.126.7:80-59.166.0.3:46614,32,12364,386.38,531.87,8244.06,48,1.4997,4,30,4,10,0,0
149.171.126.6:24501-59.166.0.3:50705,8,976,122.00,37.26,537444.93,0,0.0018,0,0,0,0,0,0
149.171.126.4:34044-59.166.0.7:15385,22,9704,441.09,610.68,31933.55,14,0.3039,4,20,4,4,0,0
149.171.126.0:5190-59.166.0.0:62195,24,3708,154.50,212.49,901093.56,0,0.0041,4,22,4,12,0,0
149.171.126.1:30857-59.166.0.1:40395,14,2426,173.29,254.64,52426.85,3,0.0463,4,12,4,2,0,0
149.171.126.3:42611-59.166.0.3:24795,14,2486,177.57,265.13,53769.95,3,0.0462,4,12,4,2,0,0
149.171.126.18:179-175.45.176.1:35944,134,138749,1035.44,668.43,50281.12,20,2.7595,4,132,4,0,0,0
149.171.126.4:51491-59.166.0.5:52416,8,976,122.00,37.26,554545.45,0,0.0018,0,0,0,0,0,0
149.171.126.1:25-59.166.0.2:38124,94,42204,448.98,617.82,93430.80,4,0.4517,4,92,4,36,0,0
149.171.126.4:53-59.166.0.9:63037,4,388,97.00,8.00,382643.00,0,0.0010,0,0,0,0,0,0
149.171.126.8:22-59.166.0.7:17880,58,10234,176.45,223.17,931040.76,0,0.0110,4,56,4,24,0,0
149.171.126.11:445-175.45.176.1:35721,20,2040,102.00,65.73,1397.73,76,1.4595,4,18,4,0,0,0
149.171.126.4:61194-59.166.0.9:28905,172,83318,484.41,598.07,767010.04,0,0.1086,4,170,4,82,0,0
149.171.126.12:520-175.45.176.2:63744,2,110,55.00,7.00,12222222.22,0,0.0000,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.0:35514,34,3728,109.65,88.55,277051.13,0,0.0135,4,32,4,12,0,0
149.171.126.0:53-59.166.0.9:12698,4,356,89.00,8.00,330855.02,0,0.0011,0,0,0,0,0,0
149.171.126.6:5190-59.166.0.0:37631,36,3774,104.83,105.47,689566.97,0,0.0055,4,34,4,14,0,0
149.171.126.9:80-59.166.0.5:61338,32,12364,386.38,531.87,12244.76,32,1.0097,4,30,4,10,0,0
149.171.126.1:32147-59.166.0.3:53669,70,16850,240.71,410.46,2121899.01,0,0.0079,4,68,4,32,0,0
149.171.126.2:5190-59.166.0.6:24664,46,6968,151.48,227.81,1181417.43,0,0.0059,4,44,4,20,0,0
149.171.126.7:6881-59.166.0.1:52124,556,467426,840.69,702.94,911028.60,0,0.5131,4,554,4,198,0,0
149.171.126.17:5900-175.45.176.1:37722,46,22826,496.22,655.80,16135.83,31,1.4146,4,44,4,0,0,0
149.171.126.19:69-175.45.176.1:54271,1,1519,1519.00,0.00,1519.00,0,0.0000,0,0,0,0,0,0
149.171.126.0:5190-59.166.0.3:17175,36,3774,104.83,105.47,910934.11,0,0.0041,4,34,4,14,0,0
149.171.126.8:6881-59.166.0.6:1116,34,3728,109.65,88.55,155385.13,0,0.0240,4,32,4,12,0,0
149.171.126.2:5190-59.166.0.4:55872,46,6968,151.48,227.81,1245175.13,0,0.0056,4,44,4,20,0,0
149.171.126.0:53-59.166.0.3:60734,4,388,97.00,8.00,357603.69,0,0.0011,0,0,0,0,0,0
149.171.126.5:80-59.166.0.7:54947,32,12364,386.38,531.87,11059.11,36,1.1180,4,30,4,10,0,0
149.171.126.2:80-59.166.0.6:52342,30,12228,407.60,542.71,12169.08,34,1.0048,4,28,4,10,0,0
149.171.126.7:5190-59.166.0.4:28362,36,3774,104.83,105.47,34994.34,3,0.1078,4,34,4,14,0,0
149.171.126.4:18970-59.166.0.2:7987,8,960,120.00,34.64,274207.37,0,0.0035,0,0,0,0,0,0
149.171.126.1:58469-59.166.0.6:24352,36,6704,186.22,153.95,1402803.93,0,0.0048,4,34,4,24,0,0
149.171.126.7:80-59.166.0.3:12241,32,12364,386.38,531.87,12281.69,32,1.0067,4,30,4,10,0,0
149.171.126.2:5190-59.166.0.8:56463,36,3774,104.83,105.47,872601.16,0,0.0043,4,34,4,14,0,0
149.171.126.4:5190-59.166.0.7:4869,50,5258,105.16,96.57,901113.97,0,0.0058,4,48,4,22,0,0
149.171.126.3:10636-59.166.0.1:39998,124,51398,414.50,549.00,546938.51,0,0.0940,4,122,4,58,0,0
149.171.126.4:53-59.166.0.8:36054,4,388,97.00,8.00,321991.70,0,0.0012,0,0,0,0,0,0
149.171.126.0:6881-59.166.0.5:14235,70,37724,538.91,654.64,1001300.60,0,0.0377,4,68,4,26,0,0
149.171.126.4:6881-59.166.0.8:3351,34,3728,109.65,88.55,286570.84,0,0.0130,4,32,4,12,0,0
149.171.126.7:56538-59.166.0.0:51640,14,2406,171.86,251.14,884558.82,0,0.0027,4,12,4,2,0,0
149.171.126.12:520-175.45.176.0:58694,2,1096,548.00,0.00,121777777.78,0,0.0000,0,0,0,0,0,0
149.171.126.2:80-59.166.0.9:45163,32,12364,386.38,531.87,11812.85,33,1.0467,4,30,4,10,0,0
149.171.126.10:80-175.45.176.2:33315,18,2354,130.78,150.21,4885.32,28,0.4819,4,16,4,2,0,0
149.171.126.1:6881-59.166.0.3:13857,34,3728,109.65,88.55,191818.88,0,0.0194,4,32,4,12,0,0
149.171.126.4:22-59.166.0.0:62021,130,27268,209.75,270.69,2143036.78,0,0.0127,4,128,4,64,0,0
149.171.126.7:5190-59.166.0.7:9830,50,5258,105.16,96.57,916506.89,0,0.0057,4,48,4,22,0,0
149.171.126.8:5190-59.166.0.5:43103,36,3774,104.83,105.47,681842.82,0,0.0055,4,34,4,14,0,0
149.171.126.9:53-59.166.0.9:48717,4,388,97.00,8.00,374156.22,0,0.0010,0,0,0,0,0,0
149.171.126.15:80-175.45.176.3:27654,76,70095,922.30,699.54,56512.18,16,1.2404,4,74,4,0,0,0
149.171.126.5:6881-59.166.0.0:51530,34,3728,109.65,88.55,198066.09,0,0.0188,4,32,4,12,0,0
149.171.126.1:53-59.166.0.0:47931,4,388,97.00,8.00,386454.18,0,0.0010,0,0,0,0,0,0
149.171.126.7:2938-59.166.0.2:5010,78,22952,294.26,466.85,2206710.89,0,0.0104,4,76,4,36,0,0
149.171.126.6:53-59.166.0.6:31139,4,388,97.00,8.00,397540.98,0,0.0010,0,0,0,0,0,0
149.171.126.3:53-59.166.0.1:39067,4,388,97.00,8.00,415862.81,0,0.0009,0,0,0,0,0,0
149.171.126.4:80-59.166.0.3:7809,32,12364,386.38,531.87,10914.16,36,1.1328,4,30,4,10,0,0
149.171.126.4:53-59.166.0.4:55977,4,388,97.00,8.00,338568.94,0,0.0011,0,0,0,0,0,0
149.171.126.2:80-59.166.0.1:21302,32,12364,386.38,531.87,12291.54,32,1.0059,4,30,4,10,0,0
149.171.126.6:143-59.166.0.4:9820,248,27184,109.61,147.89,34894.90,3,0.7790,4,246,4,118,0,0
149.171.126.2:54547-59.166.0.9:56178,20,9568,478.40,628.42,42805.82,11,0.2235,4,18,4,4,0,0
149.171.126.7:53-59.166.0.2:45322,4,388,97.00,8.00,363636.36,0,0.0011,0,0,0,0,0,0
149.171.126.4:22-59.166.0.2:3655,56,10098,180.32,226.16,68763.11,2,0.1469,4,54,4,24,0,0
149.171.126.10:19686-175.45.176.3:28590,2,662,331.00,0.00,44133333.33,0,0.0000,0,0,0,0,0,0
149.171.126.5:61163-59.166.0.6:51445,8,960,120.00,34.64,594795.54,0,0.0016,0,0,0,0,0,0
149.171.126.0:5190-59.166.0.4:46321,50,5258,105.16,96.57,961067.45,0,0.0055,4,48,4,22,0,0
149.171.126.6:53-59.166.0.8:57184,4,388,97.00,8.00,365004.70,0,0.0011,0,0,0,0,0,0
149.171.126.2:6577-59.166.0.3:11269,22,9704,441.09,610.68,76360.15,6,0.1271,4,20,4,4,0,0
149.171.126.1:29779-59.166.0.6:52950,182,91898,504.93,605.64,651416.99,0,0.1411,4,180,4,88,0,0
149.171.126.8:111-59.166.0.1:53472,8,1016,127.00,31.00,219961.03,0,0.0046,0,0,0,0,0,0
149.171.126.13:179-175.45.176.1:46486,18,1296,72.00,31.63,1824.25,41,0.7104,4,16,4,0,0,0
149.171.126.9:80-59.166.0.2:57643,1090,1123700,1030.92,678.27,199238.61,5,5.6400,4,1088,4,372,0,0
149.171.126.18:80-175.45.176.3:39874,20,3886,194.30,340.81,1891.33,108,2.0546,4,18,4,2,0,0
149.171.126.10:179-175.45.176.3:20456,48,24220,504.58,652.53,4633.39,111,5.2273,4,46,4,0,0,0
149.171.126.1:80-59.166.0.9:28509,30,12228,407.60,542.71,10958.21,38,1.1159,4,28,4,10,0,0
149.171.126.1:53406-59.166.0.0:1297,122,51262,420.18,551.67,2234612.03,0,0.0229,4,120,4,58,0,0
149.171.126.1:111-59.166.0.9:39700,8,1008,126.00,32.03,224648.99,0,0.0045,0,0,0,0,0,0
149.171.126.2:53-59.166.0.4:60140,4,356,89.00,8.00,331471.14,0,0.0011,0,0,0,0,0,0
149.171.126.1:1089-59.166.0.4:25018,146,72170,494.32,596.53,258993.17,1,0.2787,4,144,4,70,0,0
149.171.126.8:53-59.166.0.9:8321,4,388,97.00,8.00,365348.40,0,0.0011,0,0,0,0,0,0
149.171.126.2:5190-59.166.0.8:24283,46,6968,151.48,227.81,20068.14,7,0.3472,4,44,4,20,0,0
149.171.126.7:44651-59.166.0.6:10097,130,60684,466.80,584.62,2346000.70,0,0.0259,4,128,4,62,0,0
149.171.126.0:6881-59.166.0.1:62700,34,3728,109.65,88.55,975.98,115,3.8198,4,32,4,12,0,0
149.171.126.6:80-59.166.0.1:52870,18,2142,119.00,100.36,236345.58,0,0.0091,4,16,4,4,0,0
149.171.126.7:22-59.166.0.0:12068,56,10098,180.32,226.16,1649191.57,0,0.0061,4,54,4,24,0,0
149.171.126.12:25-175.45.176.2:11067,100,72546,725.46,703.38,16146.86,45,4.4929,4,98,4,12,0,0
149.171.126.2:6881-59.166.0.8:30943,34,3728,109.65,88.55,190632.03,0,0.0196,4,32,4,12,0,0
149.171.126.6:62356-59.166.0.0:56316,78,22194,284.54,463.50,545628.87,0,0.0407,4,76,4,36,0,0
149.171.126.5:6881-59.166.0.2:45107,34,3728,109.65,88.55,221403.97,0,0.0168,4,32,4,12,0,0
149.171.126.6:6881-59.166.0.6:46943,34,3728,109.65,88.55,162002.43,0,0.0230,4,32,4,12,0,0
149.171.126.14:445-175.45.176.0:63278,22,2252,102.36,68.44,900.40,119,2.5011,4,20,4,0,0,0
149.171.126.6:53-59.166.0.2:24387,4,388,97.00,8.00,369523.81,0,0.0010,0,0,0,0,0,0
149.171.126.0:6881-59.166.0.7:42171,34,3728,109.65,88.55,193310.86,0,0.0193,4,32,4,12,0,0
149.171.126.9:23183-59.166.0.2:6726,20,9568,478.40,628.42,42817.70,11,0.2235,4,18,4,4,0,0
149.171.126.3:53-59.166.0.8:6921,4,388,97.00,8.00,369172.22,0,0.0011,0,0,0,0,0,0
149.171.126.6:22-59.166.0.6:38626,56,10098,180.32,226.16,27987.65,6,0.3608,4,54,4,24,0,0
149.171.126.15:445-175.45.176.1:12437,22,2198,99.91,65.61,560.82,186,3.9192,4,20,4,0,0,0
149.171.126.0:25-59.166.0.7:17641,90,42096,467.73,628.68,80220.14,5,0.5248,4,88,4,36,0,0
149.171.126.14:80-175.45.176.0:22519,18,1656,92.00,88.09,1287.11,75,1.2866,4,16,4,0,0,0
149.171.126.7:43098-59.166.0.3:7357,78,22952,294.26,466.85,543242.60,0,0.0423,4,76,4,36,0,0
149.171.126.1:29746-59.166.0.4:37122,20,9568,478.40,628.42,1281714.67,0,0.0075,4,18,4,4,0,0
149.171.126.2:55854-59.166.0.0:29236,130,60684,466.80,584.62,317727.26,1,0.1910,4,128,4,62,0,0
149.171.126.1:53-59.166.0.5:59083,4,388,97.00,8.00,388000.00,0,0.0010,0,0,0,0,0,0
149.171.126.0:6881-59.166.0.5:18901,34,3728,109.65,88.55,202807.09,0,0.0184,4,32,4,12,0,0
149.171.126.7:6881-59.166.0.4:6638,34,3728,109.65,88.55,191552.77,0,0.0195,4,32,4,12,0,0
149.171.126.7:80-59.166.0.6:64150,32,12364,386.38,531.87,9972.31,39,1.2398,4,30,4,10,0,0
149.171.126.6:35119-59.166.0.1:34393,58,8216,141.66,135.41,22231.78,6,0.3696,4,56,4,24,0,0
149.171.126.12:520-175.45.176.0:57139,2,136,68.00,0.00,17000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.1:48418-59.166.0.1:45890,170,83182,489.31,599.86,1205955.69,0,0.0690,4,168,4,82,0,0
149.171.126.9:5190-59.166.0.1:20107,36,3774,104.83,105.47,909616.78,0,0.0041,4,34,4,14,0,0
149.171.126.18:179-175.45.176.1:37379,28,18068,645.29,687.99,20467.32,32,0.8828,4,26,4,0,0,0
149.171.126.16:111-175.45.176.1:55822,18,1206,67.00,17.62,438.62,161,2.7496,4,16,4,0,0,0
149.171.126.2:143-59.166.0.8:33010,248,26384,106.39,141.24,34363.97,3,0.7678,4,246,4,118,0,0
149.171.126.0:13010-59.166.0.2:14183,146,72170,494.32,596.53,320791.20,1,0.2250,4,144,4,70,0,0
149.171.126.5:80-59.166.0.9:55570,30,12228,407.60,542.71,11710.52,36,1.0442,4,28,4,10,0,0
149.171.126.3:22-59.166.0.9:38656,250,29850,119.40,116.59,23932.63,5,1.2473,4,248,4,132,0,0
149.171.126.4:28048-59.166.0.9:28652,130,60684,466.80,584.62,2331310.03,0,0.0260,4,128,4,62,0,0
149.171.126.7:7771-59.166.0.3:6976,182,91898,504.93,605.64,2301362.32,0,0.0399,4,180,4,88,0,0
149.171.126.2:25-59.166.0.2:8659,94,42152,448.43,617.05,1665889.42,0,0.0253,4,92,4,36,0,0
149.171.126.9:33761-59.166.0.2:56079,14,2370,169.29,244.84,15656.28,11,0.1514,4,12,4,2,0,0
149.171.126.3:21-59.166.0.0:29538,106,8372,78.98,16.17,9506.04,8,0.8807,4,104,4,48,0,0
149.171.126.5:53-59.166.0.2:33750,4,388,97.00,8.00,364319.25,0,0.0011,0,0,0,0,0,0
149.171.126.9:13628-59.166.0.3:29988,8,968,121.00,35.93,571766.10,0,0.0017,0,0,0,0,0,0
149.171.126.8:9981-59.166.0.7:12034,86,28714,333.88,501.98,525022.40,0,0.0547,4,84,4,40,0,0
149.171.126.5:55621-59.166.0.2:58122,130,57694,443.80,573.98,1992677.79,0,0.0290,4,128,4,62,0,0
149.171.126.8:57925-59.166.0.6:1520,8,968,121.00,35.93,537180.91,0,0.0018,0,0,0,0,0,0
149.171.126.2:33761-59.166.0.4:20589,14,2370,169.29,244.84,820921.37,0,0.0029,4,12,4,2,0,0
149.171.126.5:80-59.166.0.0:44734,32,12364,386.38,531.87,10753.69,37,1.1497,4,30,4,10,0,0
149.171.126.14:-175.45.176.3:,2,188,94.00,0.00,20888888.89,0,0.0000,0,0,0,0,0,0
149.171.126.1:1082-59.166.0.1:63214,8,960,120.00,34.64,11277.27,12,0.0851,0,0,0,0,0,0
149.171.126.11:445-175.45.176.1:60276,22,2150,97.73,63.05,847.34,120,2.5374,4,20,4,0,0,0
149.171.126.2:53-59.166.0.4:60759,4,356,89.00,8.00,359959.56,0,0.0010,0,0,0,0,0,0
149.171.126.6:25-59.166.0.1:24150,92,42102,457.63,622.44,1869704.24,0,0.0225,4,90,4,36,0,0
149.171.126.5:6281-59.166.0.5:3590,130,60684,466.80,584.62,2246973.01,0,0.0270,4,128,4,62,0,0
149.171.126.1:80-59.166.0.0:52188,30,12228,407.60,542.71,1037.51,406,11.7860,4,28,4,10,0,0
149.171.126.5:57788-59.166.0.6:43351,158,79888,505.62,598.34,2353038.20,0,0.0340,4,156,4,76,0,0
149.171.126.3:60282-59.166.0.5:27004,130,57694,443.80,573.98,1930017.06,0,0.0299,4,128,4,62,0,0
149.171.126.8:111-59.166.0.3:61504,8,1000,125.00,33.00,178221.35,0,0.0056,0,0,0,0,0,0
149.171.126.4:32948-59.166.0.0:38739,20,9568,478.40,628.42,42812.91,11,0.2235,4,18,4,4,0,0
149.171.126.9:5190-59.166.0.9:42860,34,4388,129.06,182.83,2258.76,58,1.9427,4,32,4,12,0,0
149.171.126.3:53-59.166.0.5:12307,4,388,97.00,8.00,357603.69,0,0.0011,0,0,0,0,0,0
149.171.126.9:5190-59.166.0.9:1448,46,6968,151.48,227.81,838003.61,0,0.0083,4,44,4,20,0,0
149.171.126.0:55822-59.166.0.7:55014,36,7288,202.44,215.11,1554275.97,0,0.0047,4,34,4,24,0,0
149.171.126.9:6881-59.166.0.9:45493,34,3728,109.65,88.55,204981.58,0,0.0182,4,32,4,12,0,0
149.171.126.17:21-175.45.176.0:9886,44,3570,81.14,27.53,2529.43,32,1.4114,4,42,4,12,0,0
149.171.126.5:111-59.166.0.2:51543,8,1008,126.00,32.03,214925.37,0,0.0047,0,0,0,0,0,0
149.171.126.0:3178-59.166.0.3:10573,182,91898,504.93,605.64,1874818.94,0,0.0490,4,180,4,88,0,0
149.171.126.4:6881-59.166.0.2:52969,600,522784,871.31,700.80,1046103.61,0,0.4997,4,598,4,218,0,0
149.171.126.6:5190-59.166.0.3:6343,36,3774,104.83,105.47,790366.49,0,0.0048,4,34,4,14,0,0
149.171.126.7:53-59.166.0.6:49477,4,388,97.00,8.00,351767.91,0,0.0011,0,0,0,0,0,0
149.171.126.8:59576-59.166.0.3:24063,22,9704,441.09,610.68,2353055.29,0,0.0041,4,20,4,4,0,0
149.171.126.0:6881-59.166.0.2:10382,34,3728,109.65,88.55,191611.84,0,0.0195,4,32,4,12,0,0
149.171.126.5:16255-59.166.0.6:18296,78,22194,284.54,463.50,2049496.72,0,0.0108,4,76,4,36,0,0
149.171.126.7:25-59.166.0.7:61179,96,43064,448.58,618.17,1727812.55,0,0.0249,4,94,4,38,0,0
149.171.126.3:111-59.166.0.2:10363,8,1016,127.00,31.00,221495.53,0,0.0046,0,0,0,0,0,0
149.171.126.9:53-59.166.0.7:28497,4,356,89.00,8.00,352824.58,0,0.0010,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.3:64552,34,3728,109.65,88.55,203526.78,0,0.0183,4,32,4,12,0,0
149.171.126.1:54502-59.166.0.7:51833,136,65546,481.96,589.35,915958.64,0,0.0716,4,134,4,66,0,0
149.171.126.2:41036-59.166.0.3:13334,20,9568,478.40,628.42,2182979.69,0,0.0044,4,18,4,4,0,0
149.171.126.7:54304-59.166.0.3:28309,146,72170,494.32,596.53,2067552.86,0,0.0349,4,144,4,70,0,0
149.171.126.2:22-59.166.0.3:18800,56,10098,180.32,226.16,1587486.24,0,0.0064,4,54,4,24,0,0
149.171.126.9:62168-59.166.0.5:63110,146,72170,494.32,596.53,2317672.37,0,0.0311,4,144,4,70,0,0
149.171.126.8:6881-59.166.0.5:33222,34,3728,109.65,88.55,204812.66,0,0.0182,4,32,4,12,0,0
149.171.126.5:45231-59.166.0.4:9439,78,22952,294.26,466.85,1538750.34,0,0.0149,4,76,4,36,0,0
149.171.126.4:5190-59.166.0.2:30268,46,6968,151.48,227.81,952433.02,0,0.0073,4,44,4,20,0,0
149.171.126.3:55436-59.166.0.1:24635,130,57200,440.00,575.17,451453.02,0,0.1267,4,128,4,62,0,0
149.171.126.1:25-59.166.0.8:1240,94,42036,447.19,615.39,949730.01,0,0.0443,4,92,4,36,0,0
149.171.126.8:19732-59.166.0.7:23440,14,2476,176.86,263.38,21093.88,9,0.1174,4,12,4,2,0,0
149.171.126.1:80-59.166.0.5:24408,18,2164,120.22,103.27,147.71,861,14.6502,4,16,4,4,0,0
149.171.126.3:6881-59.166.0.4:29004,72,37860,525.83,650.10,1082270.88,0,0.0350,4,70,4,26,0,0
149.171.126.5:5190-59.166.0.5:15880,36,3774,104.83,105.47,894736.84,0,0.0042,4,34,4,14,0,0
149.171.126.4:6881-59.166.0.3:29015,34,3728,109.65,88.55,2609.12,43,1.4288,4,32,4,12,0,0
149.171.126.9:27151-59.166.0.0:29371,78,22194,284.54,463.50,2055190.30,0,0.0108,4,76,4,36,0,0
149.171.126.2:24404-59.166.0.6:26647,138,65682,475.96,587.15,2274858.86,0,0.0289,4,136,4,66,0,0
149.171.126.1:64120-59.166.0.8:1911,78,22952,294.26,466.85,1411041.44,0,0.0163,4,76,4,36,0,0
149.171.126.0:111-59.166.0.3:35121,8,1016,127.00,31.00,193009.12,0,0.0053,0,0,0,0,0,0
149.171.126.8:53-59.166.0.6:51581,4,388,97.00,8.00,342151.68,0,0.0011,0,0,0,0,0,0
149.171.126.4:47096-59.166.0.3:23586,20,9568,478.40,628.42,42850.87,11,0.2233,4,18,4,4,0,0
149.171.126.7:111-59.166.0.2:22413,8,1000,125.00,33.00,221877.08,0,0.0045,0,0,0,0,0,0
149.171.126.5:28143-59.166.0.7:8061,130,57694,443.80,573.98,1707883.13,0,0.0338,4,128,4,62,0,0
149.171.126.8:53-59.166.0.8:53552,4,388,97.00,8.00,391523.71,0,0.0010,0,0,0,0,0,0
149.171.126.7:44690-59.166.0.0:63000,146,72170,494.32,596.53,1503385.06,0,0.0480,4,144,4,70,0,0
149.171.126.7:5190-59.166.0.7:54741,50,5258,105.16,96.57,36086.37,2,0.1457,4,48,4,22,0,0
149.171.126.5:53-59.166.0.9:44688,4,388,97.00,8.00,414973.26,0,0.0009,0,0,0,0,0,0
149.171.126.9:53-59.166.0.4:38154,4,388,97.00,8.00,381514.26,0,0.0010,0,0,0,0,0,0
149.171.126.9:143-59.166.0.5:62371,248,28694,115.70,170.74,909361.73,0,0.0316,4,246,4,118,0,0
149.171.126.2:6881-59.166.0.4:46694,34,3728,109.65,88.55,1898.81,59,1.9633,4,32,4,12,0,0
149.171.126.0:57818-59.166.0.2:51619,80,22330,279.12,458.92,4741.68,59,4.7093,4,78,4,36,0,0
149.171.126.2:6881-59.166.0.0:23748,72,37860,525.83,650.10,1084378.76,0,0.0349,4,70,4,26,0,0
149.171.126.7:6881-59.166.0.6:40921,34,3728,109.65,88.55,205796.30,0,0.0181,4,32,4,12,0,0
149.171.126.9:6881-59.166.0.7:7028,666,572014,858.88,702.67,159474.02,5,3.5869,4,664,4,240,0,0
149.171.126.6:7215-59.166.0.6:7664,98,35048,357.63,516.28,2204138.10,0,0.0159,4,96,4,46,0,0
149.171.126.0:39916-59.166.0.3:12344,146,69960,479.18,588.60,1918289.00,0,0.0365,4,144,4,70,0,0
149.171.126.6:58253-59.166.0.6:8395,130,57200,440.00,575.17,1166846.86,0,0.0490,4,128,4,62,0,0
149.171.126.8:53-59.166.0.1:12946,4,360,90.00,8.00,330275.23,0,0.0011,0,0,0,0,0,0
149.171.126.7:53-59.166.0.1:3985,4,388,97.00,8.00,352727.27,0,0.0011,0,0,0,0,0,0
149.171.126.3:5190-59.166.0.5:11767,36,3774,104.83,105.47,77028.27,1,0.0490,4,34,4,14,0,0
149.171.126.3:53-59.166.0.4:46616,4,388,97.00,8.00,386839.48,0,0.0010,0,0,0,0,0,0
149.171.126.6:80-59.166.0.7:26823,32,12364,386.38,531.87,11055.60,36,1.1183,4,30,4,10,0,0
149.171.126.0:61892-59.166.0.9:25369,36,6968,193.56,181.09,1114345.11,0,0.0063,4,34,4,24,0,0
149.171.126.11:111-175.45.176.1:17449,2,200,100.00,0.00,20000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.7:53-59.166.0.6:15064,4,360,90.00,8.00,357852.88,0,0.0010,0,0,0,0,0,0
149.171.126.18:179-175.45.176.3:40906,16,1104,69.00,21.02,1639.62,44,0.6733,4,14,4,0,0,0
149.171.126.4:21-59.166.0.4:25394,106,8370,78.96,16.13,41311.71,1,0.2026,4,104,4,48,0,0
149.171.126.0:80-59.166.0.4:29226,30,12228,407.60,542.71,11117.74,37,1.0999,4,28,4,10,0,0
149.171.126.9:6881-59.166.0.3:14769,34,3728,109.65,88.55,203437.93,0,0.0183,4,32,4,12,0,0
149.171.126.1:6881-59.166.0.7:58822,34,3728,109.65,88.55,196469.04,0,0.0190,4,32,4,12,0,0
